ano,mun,uf,codmun,matriculas_6ano_9ano,matriculas_EM
2013,prudentópolis,PR,4120606,3658,2361
2013,pugmil,TO,1718451,165,107
2013,pureza,RN,2410405,833,367
2013,putinga,RS,4315206,186,127
2013,puxinanã,PB,2512408,1114,396
2013,quadra,SP,3541653,254,175
2013,quaraí,RS,4315305,1392,886
2013,quartel geral,MG,3153707,234,104
2013,quarto centenário,PR,4120655,286,183
2013,quatá,SP,3541703,811,598
2013,quatiguá,PR,4120705,377,271
2013,quatipuru,PA,1506112,781,468
2013,quatis,RJ,3304128,829,353
2013,quatro barras,PR,4120804,1727,1309
2013,quatro irmãos,RS,4315313,108,61
2013,quatro pontes,PR,4120853,200,131
2013,quebrangulo,AL,2707602,867,517
2013,quedas do iguaçu,PR,4120903,2482,1520
2013,queimada nova,PI,2208650,781,435
2013,queimadas,BA,2925808,2082,1089
2013,queimadas,PB,2512507,3401,1553
2013,queimados,RJ,3304144,11477,6835
2013,queiroz,SP,3541802,217,148
2013,queluz,SP,3541901,680,336
2013,queluzito,MG,3153806,106,51
2013,querência,MT,5107065,1050,838
2013,querência do norte,PR,4121000,822,475
2013,quevedos,RS,4315321,150,106
2013,quijingue,BA,2925907,2470,1250
2013,quilombo,SC,4214201,554,405
2013,quinta do sol,PR,4121109,357,255
2013,quintana,SP,3542008,320,262
2013,quinze de novembro,RS,4315354,147,117
2013,quipapá,PE,2611507,1865,798
2013,quirinópolis,GO,5218508,2321,1691
2013,quissamã,RJ,3304151,1650,881
2013,quitandinha,PR,4121208,1073,766
2013,quiterianópolis,CE,2311264,1352,1023
2013,quixaba,PB,2512606,144,102
2013,quixaba,PE,2611533,749,472
2013,quixabeira,BA,2925931,695,391
2013,quixadá,CE,2311306,5655,4276
2013,quixelô,CE,2311355,1091,621
2013,quixeramobim,CE,2311405,5639,3344
2013,quixeré,CE,2311504,1398,948
2013,rafael fernandes,RN,2410504,294,100
2013,rafael godeiro,RN,2410603,238,102
2013,rafael jambeiro,BA,2925956,1769,760
2013,rafard,SP,3542107,583,367
2013,ramilândia,PR,4121257,335,171
2013,rancharia,SP,3542206,1810,1446
2013,rancho alegre,PR,4121307,243,175
2013,rancho alegre d'oeste,PR,4121356,150,121
2013,rancho queimado,SC,4214300,165,106
2013,raposa,MA,2109452,2080,1006
2013,raposos,MG,3153905,882,661
2013,raul soares,MG,3154002,1412,860
2013,realeza,PR,4121406,989,809
2013,rebouças,PR,4121505,1027,800
2013,recife,PE,2611606,101566,71957
2013,recreio,MG,3154101,566,272
2013,recursolândia,TO,1718501,385,201
2013,redenção,CE,2311603,2202,1657
2013,redenção,PA,1506138,6386,4142
2013,redenção da serra,SP,3542305,292,182
2013,redenção do gurguéia,PI,2208700,693,298
2013,redentora,RS,4315404,862,254
2013,reduto,MG,3154150,452,322
2013,regeneração,PI,2208809,1236,762
2013,regente feijó,SP,3542404,1143,759
2013,reginópolis,SP,3542503,296,177
2013,registro,SP,3542602,4521,3090
2013,relvado,RS,4315453,86,67
2013,remanso,BA,2926004,2885,1152
2013,remígio,PB,2512705,1315,626
2013,renascença,PR,4121604,537,251
2013,reriutaba,CE,2311702,1529,958
2013,resende,RJ,3304201,8369,4463
2013,resende costa,MG,3154200,684,461
2013,reserva,PR,4121703,2229,1160
2013,reserva do cabaçal,MT,5107156,174,135
2013,reserva do iguaçu,PR,4121752,780,371
2013,resplendor,MG,3154309,1057,577
2013,ressaquinha,MG,3154408,324,184
2013,restinga,SP,3542701,555,319
2013,restinga sêca,RS,4315503,890,492
2013,retirolândia,BA,2926103,921,526
2013,riachão,MA,2109502,2087,742
2013,riachão,PB,2512747,276,158
2013,riachão das neves,BA,2926202,1581,1007
2013,riachão do bacamarte,PB,2512754,356,95
2013,riachão do dantas,SE,2805802,1722,650
2013,riachão do jacuípe,BA,2926301,2227,1457
2013,riachão do poço,PB,2512762,312,200
2013,riachinho,MG,3154457,586,496
2013,riachinho,TO,1718550,437,243
2013,riacho da cruz,RN,2410702,150,105
2013,riacho das almas,PE,2611705,1457,780
2013,riacho de santana,BA,2926400,2674,1451
2013,riacho de santana,RN,2410801,223,126
2013,riacho de santo antônio,PB,2512788,174,50
2013,riacho dos cavalos,PB,2512804,456,249
2013,riacho dos machados,MG,3154507,730,482
2013,riacho frio,PI,2208858,348,168
2013,riachuelo,RN,2410900,566,214
2013,riachuelo,SE,2805901,777,428
2013,rialma,GO,5218607,391,339
2013,rianápolis,GO,5218706,308,210
2013,ribamar fiquene,MA,2109551,658,300
2013,ribas do rio pardo,MS,5007109,1491,678
2013,ribeira,SP,3542800,279,200
2013,ribeira do amparo,BA,2926509,1062,493
2013,ribeira do piauí,PI,2208874,366,247
2013,ribeira do pombal,BA,2926608,4352,2016
2013,ribeirão,PE,2611804,3115,1898
2013,ribeirão bonito,SP,3542909,875,517
2013,ribeirão branco,SP,3543006,1663,949
2013,ribeirão cascalheira,MT,5107180,631,544
2013,ribeirão claro,PR,4121802,640,583
2013,ribeirão corrente,SP,3543105,370,229
2013,ribeirão das neves,MG,3154606,23276,12888
2013,ribeirão do largo,BA,2926657,874,366
2013,ribeirão do pinhal,PR,4121901,958,743
2013,ribeirão do sul,SP,3543204,293,192
2013,ribeirão dos índios,SP,3543238,111,81
2013,ribeirão grande,SP,3543253,492,447
2013,ribeirão pires,SP,3543303,7513,5352
2013,ribeirão preto,SP,3543402,33219,25637
2013,ribeirão vermelho,MG,3154705,165,164
2013,ribeirãozinho,MT,5107198,164,143
2013,ribeiro gonçalves,PI,2208908,458,173
2013,ribeirópolis,SE,2806008,1266,600
2013,rifaina,SP,3543600,297,133
2013,rincão,SP,3543709,685,467
2013,rinópolis,SP,3543808,505,256
2013,rio acima,MG,3154804,803,290
2013,rio azul,PR,4122008,965,652
2013,rio bananal,ES,3204351,1137,696
2013,rio bom,PR,4122107,181,111
2013,rio bonito,RJ,3304300,4051,2075
2013,rio bonito do iguaçu,PR,4122156,1692,901
2013,rio branco,AC,1200401,26574,20476
2013,rio branco,MT,5107206,280,185
2013,rio branco do ivaí,PR,4122172,261,193
2013,rio branco do sul,PR,4122206,2713,1649
2013,rio brilhante,MS,5007208,2476,974
2013,rio casca,MG,3154903,944,522
2013,rio claro,RJ,3304409,1198,630
2013,rio claro,SP,3543907,10169,7424
2013,rio crespo,RO,1100262,297,113
2013,rio da conceição,TO,1718659,190,88
2013,rio das antas,SC,4214409,399,215
2013,rio das flores,RJ,3304508,586,308
2013,rio das ostras,RJ,3304524,8493,4197
2013,rio das pedras,SP,3544004,1908,1091
2013,rio de contas,BA,2926707,800,447
2013,rio de janeiro,RJ,3304557,360029,239279
2013,rio do antônio,BA,2926806,996,562
2013,rio do campo,SC,4214508,388,296
2013,rio do fogo,RN,2408953,939,745
2013,rio do oeste,SC,4214607,388,281
2013,rio do pires,BA,2926905,834,569
2013,rio do prado,MG,3155108,464,251
2013,rio do sul,SC,4214805,3455,3119
2013,rio doce,MG,3155009,181,132
2013,rio dos bois,TO,1718709,199,113
2013,rio dos cedros,SC,4214706,473,350
2013,rio dos índios,RS,4315552,186,113
2013,rio espera,MG,3155207,406,233
2013,rio formoso,PE,2611903,1743,1181
2013,rio fortuna,SC,4214904,227,162
2013,rio grande,RS,4315602,11695,7008
2013,rio grande da serra,SP,3544103,2788,1975
2013,rio grande do piauí,PI,2209005,467,203
2013,rio largo,AL,2707701,6396,2500
2013,rio manso,MG,3155306,304,156
2013,rio maria,PA,1506161,1286,779
2013,rio negrinho,SC,4215000,2872,1790
2013,rio negro,MS,5007307,336,221
2013,rio negro,PR,4122305,1733,2024
2013,rio novo,MG,3155405,511,244
2013,rio novo do sul,ES,3204401,672,442
2013,rio paranaíba,MG,3155504,630,405
2013,rio pardo,RS,4315701,2117,1217
2013,rio pardo de minas,MG,3155603,2515,1448
2013,rio piracicaba,MG,3155702,1002,487
2013,rio pomba,MG,3155801,983,972
2013,rio preto,MG,3155900,344,115
2013,rio preto da eva,AM,1303569,1766,1160
2013,rio quente,GO,5218789,261,110
2013,rio real,BA,2927002,3680,1765
2013,rio rufino,SC,4215059,150,135
2013,rio sono,TO,1718758,454,225
2013,rio tinto,PB,2512903,1442,596
2013,rio verde,GO,5218805,10455,7268
2013,rio verde de mato grosso,MS,5007406,1120,529
2013,rio vermelho,MG,3156007,1255,564
2013,riolândia,SP,3544202,659,454
2013,riozinho,RS,4315750,267,178
2013,riqueza,SC,4215075,313,303
2013,ritápolis,MG,3156106,299,199
2013,riversul,SP,3543501,406,273
2013,roca sales,RS,4315800,493,360
2013,rochedo,MS,5007505,395,213
2013,rochedo de minas,MG,3156205,186,67
2013,rodeio,SC,4215109,431,272
2013,rodeio bonito,RS,4315909,353,197
2013,rodeiro,MG,3156304,519,268
2013,rodelas,BA,2927101,549,373
2013,rodolfo fernandes,RN,2411007,370,283
2013,rodrigues alves,AC,1200427,1434,857
2013,rolador,RS,4315958,128,97
2013,rolândia,PR,4122404,3794,2471
2013,rolante,RS,4316006,1168,674
2013,rolim de moura,RO,1100288,3926,2184
2013,romaria,MG,3156403,227,142
2013,romelândia,SC,4215208,288,227
2013,roncador,PR,4122503,775,473
2013,ronda alta,RS,4316105,574,236
2013,rondinha,RS,4316204,234,271
2013,rondolândia,MT,5107578,328,263
2013,rondon,PR,4122602,532,440
2013,rondon do pará,PA,1506187,3376,1472
2013,rondonópolis,MT,5107602,12769,10348
2013,roque gonzales,RS,4316303,419,201
2013,rorainópolis,RR,1400472,2141,850
2013,rosana,SP,3544251,1468,1023
2013,rosário,MA,2109601,3112,2054
2013,rosário da limeira,MG,3156452,348,272
2013,rosário do catete,SE,2806107,739,258
2013,rosário do ivaí,PR,4122651,445,306
2013,rosário do sul,RS,4316402,2362,1428
2013,rosário oeste,MT,5107701,1226,791
2013,roseira,SP,3544301,663,390
2013,roteiro,AL,2707800,626,0
2013,rubelita,MG,3156502,633,424
2013,rubiácea,SP,3544400,171,133
2013,rubiataba,GO,5218904,1173,860
2013,rubim,MG,3156601,711,382
2013,rubinéia,SP,3544509,170,119
2013,rurópolis,PA,1506195,2276,1058
2013,russas,CE,2311801,4873,2982
2013,ruy barbosa,BA,2927200,2279,1291
2013,ruy barbosa,RN,2411106,270,182
2013,sabará,MG,3156700,8565,4979
2013,sabáudia,PR,4122701,365,259
2013,sabino,SP,3544608,282,175
2013,sabinópolis,MG,3156809,1272,691
2013,saboeiro,CE,2311900,1181,702
2013,sacramento,MG,3156908,1538,852
2013,sagrada família,RS,4316428,133,106
2013,sagres,SP,3544707,164,91
2013,sairé,PE,2612000,880,348
2013,saldanha marinho,RS,4316436,110,106
2013,sales,SP,3544806,361,229
2013,sales oliveira,SP,3544905,586,356
2013,salesópolis,SP,3545001,1325,857
2013,salete,SC,4215307,382,330
2013,salgadinho,PB,2513000,239,88
2013,salgadinho,PE,2612109,457,264
2013,salgado,SE,2806206,1594,567
2013,salgado de são félix,PB,2513109,951,384
2013,salgado filho,PR,4122800,379,234
2013,salgueiro,PE,2612208,4595,3312
2013,salinas,MG,3157005,2927,2110
2013,salinas da margarida,BA,2927309,1011,733
2013,salinópolis,PA,1506203,3353,2262
2013,salitre,CE,2311959,1584,601
2013,salmourão,SP,3545100,307,187
2013,saloá,PE,2612307,1229,554
2013,saltinho,SC,4215356,283,183
2013,saltinho,SP,3545159,438,266
2013,salto,SP,3545209,7275,5020
2013,salto da divisa,MG,3157104,467,225
2013,salto de pirapora,SP,3545308,2833,1710
2013,salto do céu,MT,5107750,291,232
2013,salto do itararé,PR,4122909,256,247
2013,salto do jacuí,RS,4316451,698,416
2013,salto do lontra,PR,4123006,841,551
2013,salto grande,SP,3545407,561,314
2013,salto veloso,SC,4215406,262,174
2013,salvador,BA,2927408,147156,104043
2013,salvador das missões,RS,4316477,108,83
2013,salvador do sul,RS,4316501,414,336
2013,salvaterra,PA,1506302,1698,887
2013,sambaíba,MA,2109700,557,159
2013,sampaio,TO,1718808,446,212
2013,sananduva,RS,4316600,772,485
2013,sanclerlândia,GO,5219001,416,300
2013,sandolândia,TO,1718840,301,140
2013,sandovalina,SP,3545506,327,200
2013,sangão,SC,4215455,630,440
2013,sanharó,PE,2612406,1530,660
2013,sant'ana do livramento,RS,4317103,5235,3203
2013,santa adélia,SP,3545605,835,549
2013,santa albertina,SP,3545704,264,211
2013,santa amélia,PR,4123105,238,199
2013,santa bárbara,BA,2927507,1776,814
2013,santa bárbara,MG,3157203,1951,1189
2013,santa bárbara d'oeste,SP,3545803,9264,6143
2013,santa bárbara de goiás,GO,5219100,378,283
2013,santa bárbara do leste,MG,3157252,548,243
2013,santa bárbara do monte verde,MG,3157278,234,140
2013,santa bárbara do pará,PA,1506351,1588,684
2013,santa bárbara do sul,RS,4316709,535,406
2013,santa bárbara do tugúrio,MG,3157302,280,150
2013,santa branca,SP,3546009,813,482
2013,santa brígida,BA,2927606,1348,632
2013,santa carmem,MT,5107248,305,200
2013,santa cecília,PB,2513158,715,300
2013,santa cecília,SC,4215505,1041,770
2013,santa cecília do pavão,PR,4123204,245,154
2013,santa cecília do sul,RS,4316733,99,42
2013,santa clara d'oeste,SP,3546108,111,76
2013,santa clara do sul,RS,4316758,281,220
2013,santa cruz,PB,2513208,348,183
2013,santa cruz,PE,2612455,1203,629
2013,santa cruz,RN,2411205,2516,2085
2013,santa cruz cabrália,BA,2927705,1988,1140
2013,santa cruz da baixa verde,PE,2612471,626,543
2013,santa cruz da conceição,SP,3546207,254,145
2013,santa cruz da esperança,SP,3546256,139,90
2013,santa cruz da vitória,BA,2927804,417,167
2013,santa cruz das palmeiras,SP,3546306,1966,1241
2013,santa cruz de goiás,GO,5219209,149,96
2013,santa cruz de minas,MG,3157336,337,123
2013,santa cruz de monte castelo,PR,4123303,441,286
2013,santa cruz de salinas,MG,3157377,487,261
2013,santa cruz do arari,PA,1506401,443,282
2013,santa cruz do capibaribe,PE,2612505,7376,4201
2013,santa cruz do escalvado,MG,3157401,346,169
2013,santa cruz do piauí,PI,2209104,433,211
2013,santa cruz do rio pardo,SP,3546405,2811,1843
2013,santa cruz do sul,RS,4316808,6692,3906
2013,santa cruz do xingu,MT,5107743,136,83
2013,santa cruz dos milagres,PI,2209153,272,157
2013,santa efigênia de minas,MG,3157500,384,211
2013,santa ernestina,SP,3546504,379,252
2013,santa fé,PR,4123402,648,430
2013,santa fé de goiás,GO,5219258,305,187
2013,santa fé de minas,MG,3157609,302,175
2013,santa fé do araguaia,TO,1718865,717,357
2013,santa fé do sul,SP,3546603,1553,1238
2013,santa filomena,PE,2612554,1065,538
2013,santa filomena,PI,2209203,551,157
2013,santa filomena do maranhão,MA,2109759,639,266
2013,santa gertrudes,SP,3546702,1600,922
2013,santa helena,MA,2109809,3748,1307
2013,santa helena,PB,2513307,474,150
2013,santa helena,PR,4123501,1537,978
2013,santa helena,SC,4215554,115,102
2013,santa helena de goiás,GO,5219308,2261,1394
2013,santa helena de minas,MG,3157658,480,307
2013,santa inês,BA,2927903,742,854
2013,santa inês,MA,2109908,8251,5316
2013,santa inês,PB,2513356,190,76
2013,santa inês,PR,4123600,108,91
2013,santa isabel,GO,5219357,192,111
2013,santa isabel,SP,3546801,3628,2508
2013,santa isabel do ivaí,PR,4123709,463,296
2013,santa isabel do rio negro,AM,1303601,1133,632
2013,santa izabel do oeste,PR,4123808,792,673
2013,santa izabel do pará,PA,1506500,4582,3385
2013,santa juliana,MG,3157708,764,460
2013,santa leopoldina,ES,3204500,596,325
2013,santa lúcia,PR,4123824,265,172
2013,santa lúcia,SP,3546900,543,339
2013,santa luz,PI,2209302,353,76
2013,santa luzia,BA,2928059,1009,372
2013,santa luzia,MA,2110005,6189,3386
2013,santa luzia,MG,3157807,15300,8405
2013,santa luzia,PB,2513406,989,619
2013,santa luzia d'oeste,RO,1100296,500,308
2013,santa luzia do itanhy,SE,2806305,1218,300
2013,santa luzia do norte,AL,2707909,591,419
2013,santa luzia do pará,PA,1506559,1866,741
2013,santa luzia do paruá,MA,2110039,2040,1211
2013,santa margarida,MG,3157906,1117,587
2013,santa margarida do sul,RS,4316972,136,54
2013,santa maria,RN,2409332,287,230
2013,santa maria,RS,4316907,14128,10057
2013,santa maria da boa vista,PE,2612604,3452,2098
2013,santa maria da serra,SP,3547007,381,216
2013,santa maria da vitória,BA,2928109,3370,1970
2013,santa maria das barreiras,PA,1506583,1382,373
2013,santa maria de itabira,MG,3158003,817,497
2013,santa maria de jetibá,ES,3204559,2439,1276
2013,santa maria do cambucá,PE,2612703,1187,210
2013,santa maria do herval,RS,4316956,299,212
2013,santa maria do oeste,PR,4123857,870,647
2013,santa maria do pará,PA,1506609,1775,1143
2013,santa maria do salto,MG,3158102,351,199
2013,santa maria do suaçuí,MG,3158201,1228,701
2013,santa maria do tocantins,TO,1718881,248,153
2013,santa maria madalena,RJ,3304607,540,192
2013,santa mariana,PR,4123907,761,618
2013,santa mercedes,SP,3547106,181,137
2013,santa mônica,PR,4123956,271,124
2013,santa quitéria,CE,2312205,3643,2003
2013,santa quitéria do maranhão,MA,2110104,2894,1520
2013,santa rita,MA,2110203,2336,1492
2013,santa rita,PB,2513703,9132,4746
2013,santa rita d'oeste,SP,3547403,129,89
2013,santa rita de caldas,MG,3159209,490,222
2013,santa rita de cássia,BA,2928406,2137,1532
2013,santa rita de ibitipoca,MG,3159407,270,140
2013,santa rita de jacutinga,MG,3159308,299,163
2013,santa rita de minas,MG,3159357,456,225
2013,santa rita do araguaia,GO,5219407,312,281
2013,santa rita do itueto,MG,3159506,437,299
2013,santa rita do novo destino,GO,5219456,207,95
2013,santa rita do pardo,MS,5007554,522,315
2013,santa rita do passa quatro,SP,3547502,1337,853
2013,santa rita do sapucaí,MG,3159605,2601,1645
2013,santa rita do tocantins,TO,1718899,200,67
2013,santa rita do trivelato,MT,5107768,175,152
2013,santa rosa,RS,4317202,4060,3254
2013,santa rosa da serra,MG,3159704,227,121
2013,santa rosa de goiás,GO,5219506,147,111
2013,santa rosa de lima,SC,4215604,124,101
2013,santa rosa de lima,SE,2806503,278,122
2013,santa rosa de viterbo,SP,3547601,1418,1121
2013,santa rosa do piauí,PI,2209377,393,275
2013,santa rosa do purus,AC,1200435,740,121
2013,santa rosa do sul,SC,4215653,454,861
2013,santa rosa do tocantins,TO,1718907,402,247
2013,santa salete,SP,3547650,102,58
2013,santa teresa,ES,3204609,1440,1138
2013,santa teresinha,PB,2513802,358,241
2013,santa tereza,RS,4317251,64,48
2013,santa tereza de goiás,GO,5219605,268,146
2013,santa tereza do oeste,PR,4124020,805,507
2013,santa tereza do tocantins,TO,1719004,245,158
2013,santa terezinha,BA,2928505,742,351
2013,santa terezinha,MT,5107776,569,334
2013,santa terezinha,PE,2612802,721,473
2013,santa terezinha,SC,4215679,523,442
2013,santa terezinha de goiás,GO,5219704,622,464
2013,santa terezinha de itaipu,PR,4124053,1491,988
2013,santa terezinha do progresso,SC,4215687,196,156
2013,santa terezinha do tocantins,TO,1720002,244,135
2013,santa vitória,MG,3159803,1189,617
2013,santa vitória do palmar,RS,4317301,1965,1288
2013,santaluz,BA,2928000,3035,1543
2013,santana,AP,1600600,9144,5473
2013,santana,BA,2928208,2181,1434
2013,santana da boa vista,RS,4317004,447,284
2013,santana da ponte pensa,SP,3547205,68,52
2013,santana da vargem,MG,3158300,628,295
2013,santana de cataguases,MG,3158409,200,106
2013,santana de mangueira,PB,2513505,407,211
2013,santana de parnaíba,SP,3547304,10307,6118
2013,santana de pirapama,MG,3158508,571,323
2013,santana do acaraú,CE,2312007,2889,1185
2013,santana do araguaia,PA,1506708,2404,1102
2013,santana do cariri,CE,2312106,1476,909
2013,santana do deserto,MG,3158607,229,84
2013,santana do garambéu,MG,3158706,144,124
2013,santana do ipanema,AL,2708006,4461,2481
2013,santana do itararé,PR,4124004,341,214
2013,santana do jacaré,MG,3158805,304,168
2013,santana do manhuaçu,MG,3158904,603,302
2013,santana do maranhão,MA,2110237,954,437
2013,santana do matos,RN,2411403,755,326
2013,santana do mundaú,AL,2708105,1123,461
2013,santana do paraíso,MG,3158953,1823,1018
2013,santana do piauí,PI,2209351,290,146
2013,santana do riacho,MG,3159001,348,190
2013,santana do são francisco,SE,2806404,575,314
2013,santana do seridó,RN,2411429,127,80
2013,santana dos garrotes,PB,2513604,416,295
2013,santana dos montes,MG,3159100,275,174
2013,santanópolis,BA,2928307,764,276
2013,santarém,PA,1506807,23782,18793
2013,santarém novo,PA,1506906,712,503
2013,santiago,RS,4317400,2701,1888
2013,santiago do sul,SC,4215695,106,84
2013,santo afonso,MT,5107263,143,128
2013,santo amaro,BA,2928604,4026,2888
2013,santo amaro da imperatriz,SC,4215703,1172,1061
2013,santo amaro das brotas,SE,2806602,784,346
2013,santo amaro do maranhão,MA,2110278,1254,302
2013,santo anastácio,SP,3547700,1221,878
2013,santo andré,PB,2513851,201,93
2013,santo andré,SP,3547809,41251,31358
2013,santo ângelo,RS,4317509,4343,3093
2013,santo antônio,RN,2411502,1540,837
2013,santo antônio da alegria,SP,3547908,400,269
2013,santo antônio da barra,GO,5219712,285,184
2013,santo antônio da patrulha,RS,4317608,2238,1381
2013,santo antônio da platina,PR,4124103,2632,1927
2013,santo antônio das missões,RS,4317707,581,400
2013,santo antônio de goiás,GO,5219738,346,223
2013,santo antônio de jesus,BA,2928703,6783,3791
2013,santo antônio de lisboa,PI,2209401,413,181
2013,santo antônio de pádua,RJ,3304706,2570,1621
2013,santo antônio de posse,SP,3548005,1365,785
2013,santo antônio do amparo,MG,3159902,1199,762
2013,santo antônio do aracanguá,SP,3548054,467,325
2013,santo antônio do aventureiro,MG,3160009,239,151
2013,santo antônio do caiuá,PR,4124202,169,121
